GA,50th,5th,95th,SD
21.285714285714285,7.289344239403152,4.793501456989791,9.785187021816512,1.5173646709458812
21.322931577440595,7.290634969160732,4.794792186747371,9.786477751574091,1.5173646709458812
21.360148869166903,7.291929131324299,4.796086348910938,9.787771913737659,1.5173646709458812
21.397366160893213,7.293226725893853,4.797383943480492,9.789069508307213,1.5173646709458812
21.434583452619524,7.294527752869394,4.7986849704560335,9.790370535282754,1.5173646709458812
21.471800744345835,7.2958322122509225,4.799989429837561,9.791674994664282,1.5173646709458812
21.509018036072142,7.297140104038437,4.801297321625077,9.792982886451798,1.5173646709458812
21.546235327798453,7.298451428231939,4.802608645818578,9.7942942106453,1.5173646709458812
21.583452619524763,7.299766184831428,4.803923402418068,9.795608967244789,1.5173646709458812
21.620669911251074,7.301084373836904,4.805241591423544,9.796927156250264,1.5173646709458812
21.65788720297738,7.3024059952483675,4.806563212835007,9.798248777661728,1.5173646709458812
21.695104494703692,7.303731049065817,4.807888266652457,9.799573831479178,1.5173646709458812
21.732321786430003,7.305059535289254,4.8092167528758925,9.800902317702613,1.5173646709458812
21.76953907815631,7.306391453918678,4.810548671505318,9.802234236332039,1.5173646709458812
21.80675636988262,7.307726804954089,4.811884022540728,9.803569587367448,1.5173646709458812
21.84397366160893,7.3090655883954865,4.813222805982125,9.804908370808846,1.5173646709458812
21.881190953335242,7.310407804242872,4.814565021829511,9.806250586656232,1.5173646709458812
21.91840824506155,7.3117534524962435,4.815910670082882,9.807596234909603,1.5173646709458812
21.95562553678786,7.313102533155602,4.817259750742242,9.808945315568963,1.5173646709458812
21.99284282851417,7.314455046220948,4.818612263807587,9.810297828634308,1.5173646709458812
22.030060120240478,7.315810991692281,4.819968209278921,9.811653774105642,1.5173646709458812
22.06727741196679,7.317170369569601,4.82132758715624,9.813013151982961,1.5173646709458812
22.1044947036931,7.318533179852907,4.822690397439546,9.814375962266267,1.5173646709458812
22.14171199541941,7.319899422542201,4.824056640128839,9.81574220495556,1.5173646709458812
22.178929287145717,7.321269097637481,4.825426315224121,9.817111880050842,1.5173646709458812
22.216146578872028,7.32264220513875,4.826799422725388,9.81848498755211,1.5173646709458812
22.25336387059834,7.324018745046004,4.828175962632644,9.819861527459365,1.5173646709458812
22.29058116232465,7.325398717359246,4.829555934945885,9.821241499772606,1.5173646709458812
22.327798454050956,7.326782122078474,4.830939339665113,9.822624904491834,1.5173646709458812
22.365015745777267,7.3281689592036905,4.83232617679033,9.824011741617051,1.5173646709458812
22.402233037503578,7.329559228734893,4.833716446321532,9.825402011148253,1.5173646709458812
22.439450329229885,7.330952930672082,4.835110148258721,9.826795713085442,1.5173646709458812
22.476667620956196,7.332350065015259,4.836507282601898,9.82819284742862,1.5173646709458812
22.513884912682506,7.333750631764422,4.837907849351062,9.829593414177783,1.5173646709458812
22.551102204408817,7.335154630919573,4.839311848506211,9.830997413332932,1.5173646709458812
22.588319496135124,7.33656206248071,4.840719280067349,9.83240484489407,1.5173646709458812
22.625536787861435,7.337972926447835,4.842130144034474,9.833815708861195,1.5173646709458812
22.662754079587746,7.339387222820947,4.843544440407586,9.835230005234306,1.5173646709458812
22.699971371314057,7.340804951600045,4.844962169186685,9.836647734013406,1.5173646709458812
22.737188663040364,7.342226112785131,4.84638333037177,9.838068895198491,1.5173646709458812
22.774405954766674,7.343650706376203,4.847807923962842,9.839493488789563,1.5173646709458812
22.811623246492985,7.3450787323732625,4.849235949959901,9.840921514786622,1.5173646709458812
22.848840538219292,7.346510190776309,4.850667408362948,9.84235297318967,1.5173646709458812
22.886057829945603,7.347945081585342,4.852102299171982,9.843787863998703,1.5173646709458812
22.923275121671914,7.349383404800363,4.853540622387001,9.845226187213722,1.5173646709458812
22.960492413398224,7.35082516042137,4.854982378008009,9.84666794283473,1.5173646709458812
22.99770970512453,7.352270348448364,4.856427566035004,9.848113130861725,1.5173646709458812
23.034926996850842,7.353718968881346,4.857876186467985,9.849561751294706,1.5173646709458812
23.072144288577153,7.355171021720314,4.859328239306953,9.851013804133673,1.5173646709458812
23.109361580303464,7.356626506965269,4.860783724551908,9.852469289378629,1.5173646709458812
23.14657887202977,7.3580854246162115,4.862242642202851,9.853928207029572,1.5173646709458812
23.18379616375608,7.359547774673141,4.86370499225978,9.855390557086501,1.5173646709458812
23.221013455482392,7.361013557136057,4.865170774722696,9.856856339549417,1.5173646709458812
23.2582307472087,7.36248277200496,4.866639989591599,9.85832555441832,1.5173646709458812
23.29544803893501,7.363955419279851,4.86811263686649,9.859798201693211,1.5173646709458812
23.33266533066132,7.365431498960728,4.8695887165473675,9.861274281374088,1.5173646709458812
23.36988262238763,7.366911011047592,4.871068228634231,9.862753793460952,1.5173646709458812
23.40709991411394,7.3683939555404425,4.872551173127082,9.864236737953803,1.5173646709458812
23.44431720584025,7.369880332439281,4.874037550025919,9.86572311485264,1.5173646709458812
23.48153449756656,7.371370141744106,4.875527359330745,9.867212924157466,1.5173646709458812
23.51875178929287,7.372863383454918,4.877020601041558,9.868706165868279,1.5173646709458812
23.555969081019178,7.374360057571717,4.878517275158357,9.870202839985078,1.5173646709458812
23.59318637274549,7.375860164094504,4.880017381681142,9.871702946507863,1.5173646709458812
23.6304036644718,7.377363703023277,4.8815209206099155,9.873206485436636,1.5173646709458812
23.667620956198107,7.378870674358036,4.883027891944675,9.874713456771396,1.5173646709458812
23.704838247924418,7.380381078098783,4.884538295685422,9.876223860512143,1.5173646709458812
23.74205553965073,7.3818949142455175,4.886052131832157,9.877737696658878,1.5173646709458812
23.779272831377035,7.383412182798239,4.887569400384878,9.879254965211599,1.5173646709458812
23.816490123103346,7.384932883756947,4.8890901013435855,9.880775666170306,1.5173646709458812
23.853707414829657,7.386457017121641,4.890614234708281,9.882299799535001,1.5173646709458812
23.890924706555968,7.387984582892323,4.892141800478962,9.883827365305683,1.5173646709458812
23.92814199828228,7.389515581068992,4.893672798655631,9.885358363482352,1.5173646709458812
23.965359290008585,7.391050011651648,4.895207229238288,9.886892794065009,1.5173646709458812
24.002576581734896,7.3925878746402915,4.896745092226931,9.888430657053652,1.5173646709458812
24.039793873461207,7.394129170034921,4.89828638762156,9.889971952448281,1.5173646709458812
24.077011165187514,7.395673897835538,4.899831115422177,9.891516680248898,1.5173646709458812
24.114228456913825,7.397222058042142,4.901379275628781,9.893064840455501,1.5173646709458812
24.151445748640135,7.398773650654732,4.902930868241372,9.894616433068093,1.5173646709458812
24.188663040366443,7.40032867567331,4.904485893259949,9.89617145808667,1.5173646709458812
24.225880332092753,7.401887133097875,4.906044350684514,9.897729915511235,1.5173646709458812
24.263097623819064,7.403449022928427,4.907606240515067,9.899291805341788,1.5173646709458812
24.300314915545375,7.4050143451649655,4.909171562751604,9.900857127578325,1.5173646709458812
24.337532207271682,7.4065830998074915,4.910740317394131,9.902425882220852,1.5173646709458812
24.374749498997993,7.4081552868560046,4.912312504442644,9.903998069269365,1.5173646709458812
24.411966790724303,7.409730906310504,4.913888123897143,9.905573688723864,1.5173646709458812
24.449184082450614,7.411309958170991,4.91546717575763,9.907152740584351,1.5173646709458812
24.48640137417692,7.412892442437464,4.917049660024103,9.908735224850824,1.5173646709458812
24.523618665903232,7.414478359109925,4.918635576696564,9.910321141523285,1.5173646709458812
24.560835957629543,7.416067708188373,4.9202249257750115,9.911910490601732,1.5173646709458812
24.59805324935585,7.417660489672807,4.9218177072594465,9.913503272086167,1.5173646709458812
24.63527054108216,7.419256703563229,4.9234139211498675,9.915099485976588,1.5173646709458812
24.67248783280847,7.420856349859637,4.9250135674462765,9.916699132272997,1.5173646709458812
24.709705124534782,7.422459428562033,4.926616646148672,9.918302210975392,1.5173646709458812
24.74692241626109,7.424065939670415,4.9282231572570545,9.919908722083775,1.5173646709458812
24.7841397079874,7.425675883184785,4.929833100771424,9.921518665598144,1.5173646709458812
24.82135699971371,7.427289259105142,4.9314464766917805,9.923132041518501,1.5173646709458812
24.85857429144002,7.428906067431485,4.9330632850181235,9.924748849844844,1.5173646709458812
24.89579158316633,7.430526308163816,4.934683525750454,9.926369090577175,1.5173646709458812
24.93300887489264,7.432149981302133,4.9363071988887715,9.927992763715492,1.5173646709458812
24.97022616661895,7.433777086846438,4.937934304433076,9.929619869259797,1.5173646709458812
25.007443458345257,7.435407624796729,4.939564842383367,9.931250407210088,1.5173646709458812
25.044660750071568,7.437041595153007,4.941198812739646,9.932884377566367,1.5173646709458812
25.08187804179788,7.4386789979152725,4.942836215501911,9.934521780328632,1.5173646709458812
25.11909533352419,7.440319833083525,4.944477050670164,9.936162615496885,1.5173646709458812
25.156312625250496,7.441964100657764,4.946121318244403,9.937806883071124,1.5173646709458812
25.193529916976807,7.44361180063799,4.94776901822463,9.93945458305135,1.5173646709458812
25.230747208703118,7.445262933024204,4.949420150610843,9.941105715437564,1.5173646709458812
