GA,50th,5th,95th,SD
21.285714285714285,6.261470568758313,5.202929793522265,7.320011343994362,0.643547096161936
21.322931577440595,6.280969471956463,5.2224286967204145,7.3395102471925115,0.643547096161936
21.360148869166903,6.300466973961458,5.24192619872541,7.359007749197507,0.643547096161936
21.397366160893213,6.3199630747732956,5.261422299537247,7.378503850009344,0.643547096161936
21.434583452619524,6.339457774391977,5.280916999155928,7.397998549628025,0.643547096161936
21.471800744345835,6.358951072817505,5.300410297581457,7.417491848053554,0.643547096161936
21.509018036072142,6.37844297004987,5.319902194813822,7.436983745285919,0.643547096161936
21.546235327798453,6.397933466089085,5.339392690853036,7.456474241325133,0.643547096161936
21.583452619524763,6.417422560935141,5.358881785699093,7.47596333617119,0.643547096161936
21.620669911251074,6.436910254588043,5.378369479351995,7.495451029824092,0.643547096161936
21.65788720297738,6.456396547047784,5.397855771811735,7.514937322283832,0.643547096161936
21.695104494703692,6.475881438314372,5.417340663078323,7.53442221355042,0.643547096161936
21.732321786430003,6.495364928387802,5.436824153151753,7.55390570362385,0.643547096161936
21.76953907815631,6.5148470172680755,5.456306242032027,7.573387792504124,0.643547096161936
21.80675636988262,6.534327704955191,5.475786929719143,7.59286848019124,0.643547096161936
21.84397366160893,6.553806991449155,5.495266216213106,7.612347766685203,0.643547096161936
21.881190953335242,6.573284876749958,5.51474410151391,7.631825651986007,0.643547096161936
21.91840824506155,6.592761360857607,5.534220585621559,7.651302136093656,0.643547096161936
21.95562553678786,6.612236443772097,5.553695668536048,7.670777219008145,0.643547096161936
21.99284282851417,6.631710125493435,5.573169350257387,7.690250900729484,0.643547096161936
22.030060120240478,6.6511824060216105,5.592641630785562,7.709723181257659,0.643547096161936
22.06727741196679,6.670653285356631,5.612112510120583,7.72919406059268,0.643547096161936
22.1044947036931,6.6901227634985,5.631581988262451,7.748663538734548,0.643547096161936
22.14171199541941,6.709590840447208,5.65105006521116,7.768131615683257,0.643547096161936
22.178929287145717,6.729057516202761,5.670516740966712,7.787598291438809,0.643547096161936
22.216146578872028,6.748522790765157,5.689982015529108,7.807063566001205,0.643547096161936
22.25336387059834,6.767986664134399,5.70944588889835,7.826527439370447,0.643547096161936
22.29058116232465,6.7874491363104825,5.728908361074434,7.845989911546531,0.643547096161936
22.327798454050956,6.8069102072934085,5.74836943205736,7.865450982529457,0.643547096161936
22.365015745777267,6.826369877083178,5.76782910184713,7.884910652319227,0.643547096161936
22.402233037503578,6.845828145679795,5.787287370443747,7.904368920915844,0.643547096161936
22.439450329229885,6.865285013083249,5.806744237847201,7.923825788319298,0.643547096161936
22.476667620956196,6.884740479293552,5.826199704057504,7.943281254529601,0.643547096161936
22.513884912682506,6.904194544310697,5.845653769074649,7.962735319546746,0.643547096161936
22.551102204408817,6.923647208134688,5.8651064328986395,7.9821879833707365,0.643547096161936
22.588319496135124,6.943098470765517,5.884557695529469,8.001639246001565,0.643547096161936
22.625536787861435,6.962548332203194,5.904007556967145,8.021089107439241,0.643547096161936
22.662754079587746,6.981996792447712,5.923456017211664,8.04053756768376,0.643547096161936
22.699971371314057,7.001443851499077,5.942903076263028,8.059984626735124,0.643547096161936
22.737188663040364,7.020889509357279,5.962348734121231,8.079430284593327,0.643547096161936
22.774405954766674,7.0403337660223295,5.981792990786281,8.098874541258377,0.643547096161936
22.811623246492985,7.0597766214942235,6.001235846258175,8.118317396730271,0.643547096161936
22.848840538219292,7.079218075772958,6.020677300536909,8.137758851009005,0.643547096161936
22.886057829945603,7.098658128858541,6.040117353622493,8.157198904094589,0.643547096161936
22.923275121671914,7.118096780750963,6.0595560055149145,8.17663755598701,0.643547096161936
22.960492413398224,7.137534031450232,6.078993256214184,8.19607480668628,0.643547096161936
22.99770970512453,7.156969880956342,6.098429105720293,8.21551065619239,0.643547096161936
23.034926996850842,7.176404329269297,6.117863554033248,8.234945104505345,0.643547096161936
23.072144288577153,7.195837376389094,6.137296601153046,8.254378151625142,0.643547096161936
23.109361580303464,7.215269022315739,6.15672824707969,8.273809797551786,0.643547096161936
23.14657887202977,7.23469926704922,6.176158491813172,8.293240042285268,0.643547096161936
23.18379616375608,7.2541281105895505,6.195587335353502,8.312668885825598,0.643547096161936
23.221013455482392,7.273555552936723,6.215014777700675,8.33209632817277,0.643547096161936
23.2582307472087,7.292981594090739,6.234440818854691,8.351522369326787,0.643547096161936
23.29544803893501,7.312406234051598,6.253865458815549,8.370947009287645,0.643547096161936
23.33266533066132,7.331829472819302,6.273288697583253,8.39037024805535,0.643547096161936
23.36988262238763,7.351251310393848,6.292710535157799,8.409792085629896,0.643547096161936
23.40709991411394,7.370671746775238,6.312130971539189,8.429212522011285,0.643547096161936
23.44431720584025,7.39009078196347,6.331550006727421,8.448631557199517,0.643547096161936
23.48153449756656,7.409508415958547,6.350967640722499,8.468049191194595,0.643547096161936
23.51875178929287,7.428924648760469,6.37038387352442,8.487465423996516,0.643547096161936
23.555969081019178,7.44833948036923,6.389798705133182,8.506880255605278,0.643547096161936
23.59318637274549,7.4677529107848395,6.409212135548791,8.526293686020887,0.643547096161936
23.6304036644718,7.487164940007291,6.428624164771242,8.545705715243338,0.643547096161936
23.667620956198107,7.5065755680365855,6.448034792800537,8.565116343272633,0.643547096161936
23.704838247924418,7.5259847948727225,6.467444019636674,8.58452557010877,0.643547096161936
23.74205553965073,7.545392620515707,6.486851845279658,8.603933395751755,0.643547096161936
